time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,2.02588346724,-2.22730699537,17.0860103495,6.10940528009,6.01040071301,0.0,2.79890855146,-2.80223617727,4.68996476455,0.000458104757353,-0.230746876756,0.0,440.10020871147054,438.57082549773094,438.9399066543668,439.42746611068196
2.520000000000002,2.19897125013,-2.39879498872,17.367949954,6.10999886471,5.99633344991,0.0,2.97178028459,-2.91394033125,4.70719744527,0.024103955875,-0.24313091672,0.0,451.96748123584666,450.9139765936489,450.80495686955373,452.71186748630936
2.580000000000002,2.38187079051,-2.57650525424,17.6481576247,6.11143702191,5.98143069966,0.0,3.12595677994,-3.00965795845,4.63270624855,0.0236986122413,-0.261732792405,0.0,422.97092486291405,421.29944835635877,422.4957156010716,422.46085980339114
2.640000000000002,2.57440712161,-2.76003039407,17.9243260441,6.11277864684,5.96582103331,0.0,3.29307396458,-3.10774926791,4.57239850593,0.0195402186675,-0.257196002961,0.0,427.3648610291969,427.6804141527577,429.04392325602,428.6906927689192
2.700000000000002,2.77854462325,-2.95010915768,18.2007674348,6.11431388243,5.95099480853,0.0,3.51266324452,-3.22795679438,4.64101982199,0.0355453223806,-0.232172712007,0.0,471.57470080523467,473.4460582317022,471.5176152443318,472.75275206841184
2.760000000000002,2.99607083039,-3.14734055171,18.4810481444,6.11692563529,5.93745208268,0.0,3.73919012215,-3.34609457464,4.70044327993,0.0560048954063,-0.215210318693,0.0,471.2121127829874,472.47417008366614,471.58255844855216,473.16147235276037
2.820000000000002,3.22851267738,-3.35210334404,18.7677341534,6.1201805442,5.92454870892,0.0,4.00972698341,-3.47878358605,4.85394672806,0.0504829574623,-0.214750370631,0.0,504.8243305189661,504.8179226139517,503.040319727111,502.64180661960347
2.880000000000002,3.47433033451,-3.56342379073,19.0553537707,6.12312220048,5.91143272085,0.0,4.18506160635,-3.5651190443,4.7331878064,0.0459464482437,-0.227674550351,0.0,417.7678338987799,416.58810507554614,417.55872094278965,417.16433084355407
2.940000000000002,3.73214161213,-3.78042555444,19.3389426433,6.12683953984,5.8977089684,0.0,4.40952351212,-3.66797057411,4.71885377814,0.0827042333338,-0.230922201787,0.0,455.0398839324929,454.72905975796544,453.8177859622268,456.761726976004
3.000000000000002,4.0037866669,-4.00359851231,19.6219446064,6.13167518141,5.88359871466,0.0,4.64618013102,-3.770688709,4.71354237184,0.0760020631609,-0.245394253253,0.0,460.8780144204594,459.67909568439865,460.33300567137127,459.8072062320981
3.0600000000000023,4.2890745799,-4.23258986488,19.9027183038,6.13614970751,5.87041155745,0.0,4.86425077088,-3.86205606717,4.64494001863,0.0715593929863,-0.192209737595,0.0,439.11689010864984,443.4560826235415,440.548549510767,440.18536276070427
3.1200000000000023,4.58764168912,-4.46702013087,20.1793530847,6.14061419315,5.85890748431,0.0,5.08861530443,-3.95201252807,4.57564324314,0.0795679821271,-0.190802208998,0.0,441.86678715611635,441.946795429714,441.7283903593785,442.39282211446914
3.1800000000000024,4.90067961793,-4.70706542516,20.4536407443,6.14564431532,5.84771200112,0.0,5.34650337698,-4.04909002493,4.5662957307,0.0912314694777,-0.179286838429,0.0,463.2571173703804,464.1295957825521,463.75802624660076,464.6788318733669
3.2400000000000024,5.2287568593,-4.95269517584,20.72604429,6.15163501633,5.83751011927,0.0,5.58987088428,-4.13818313723,4.51316341777,0.11308198578,-0.156044414212,0.0,450.29575618216876,452.1447897298614,450.2025241222794,451.9756846722824
3.3000000000000025,5.57090694769,-5.20342119581,20.9938635836,6.15869485909,5.82802853844,0.0,5.81556236074,-4.21898310943,4.4138571288,0.125529159465,-0.162312069895,0.0,436.57602177079576,436.0283671552297,435.64653345762395,436.6989593574348
3.3600000000000025,5.92750098608,-5.45912052331,21.2573108301,6.16704678578,5.81832696829,0.0,6.07125208671,-4.30378441122,4.36707276165,0.157823082845,-0.160483862496,0.0,455.6578405393383,455.7798433695202,454.03856380271816,456.63949259089486
3.4200000000000026,6.29849851608,-5.71956173708,21.5158401584,6.17670560252,5.80848726035,0.0,6.29577267036,-4.37709473075,4.25042139895,0.1666390999,-0.172139021015,0.0,432.8613954102997,431.8525387660918,431.3602483405796,432.1296865219121
3.4800000000000026,6.68244255714,-5.98417452776,21.7661518222,6.18645918785,5.79814228285,0.0,6.50288404973,-4.44290067854,4.09338255917,0.152822794891,-0.172975860854,0.0,417.441275351924,417.3375555617089,417.8706144691382,416.6910212981044
3.5400000000000027,7.08064389311,-6.25296085187,22.0103019702,6.19533517332,5.78779231827,0.0,6.7707918828,-4.51603878006,4.04425129984,0.135733977189,-0.171564465737,0.0,456.85921344198584,456.9440741724962,457.1310062813633,455.7865908874386
3.6000000000000028,7.49618850221,-6.52621121699,22.2535842857,6.2038615244,5.77719138788,0.0,7.08081808677,-4.59162612358,4.06391271646,0.152495409829,-0.189614868372,0.0,482.93575090916266,481.5442210179719,480.90863857481554,482.1937824614866
3.660000000000003,7.92829597139,-6.80356653551,22.4940885719,6.21309685292,5.76575854606,0.0,7.32317147497,-4.65305520559,3.95250615492,0.15662964767,-0.192477579455,0.0,438.55767730971354,438.2838564322403,439.1570687797713,439.52260573708696
3.720000000000003,8.37548911503,-7.08456171513,22.7286371413,6.22231885249,5.75422951499,0.0,7.5835946044,-4.71289925125,3.86517823745,0.147090490091,-0.191505321911,0.0,448.7241776229457,448.7675338344727,448.99989581773355,448.2471073966562
3.780000000000003,8.83865590676,-7.36906776492,22.95830793,6.23084989979,5.74279622175,0.0,7.85554252752,-4.77010349509,3.78977719577,0.129930979402,-0.188721573752,0.0,455.3616272193547,455.5499415243439,454.2150745153635,452.8546467130932
3.840000000000003,9.31824384693,-7.65690887455,23.1834023951,6.23839104534,5.73169887758,0.0,8.13089079126,-4.82414015416,3.71259805856,0.115460111041,-0.178334024442,0.0,455.173521366222,455.97196138230396,456.34573112912295,455.202654308833
3.900000000000003,9.81224388691,-7.9477534102,23.400257913,6.24518695424,5.72176830019,0.0,8.3361303538,-4.87043559319,3.5160653099,0.108472634109,-0.147706616372,0.0,411.16188411037865,413.8379253213545,411.8337796881403,411.2275695516468
3.960000000000003,10.3214787498,-8.24149411162,23.6098823183,6.25214509008,5.71245242013,0.0,8.63818174459,-4.92048896871,3.47049557918,0.127827726,-0.17800347111,0.0,469.1228666098261,466.7413868088542,468.70248457913533,470.21577788243616
4.020000000000002,10.8475641535,-8.53808719601,23.8146534483,6.26081142174,5.70248327392,0.0,8.89807041422,-4.9655036898,3.35474637109,0.165687304467,-0.149329122773,0.0,444.57896466155876,446.8959165694883,443.3002878553092,446.4197912142514
4.080000000000001,11.3886451282,-8.83726355571,24.0114828175,6.2705913149,5.69355693973,0.0,9.13802804465,-5.00654938892,3.20616163926,0.156998846808,-0.147682416375,0.0,433.77424670726447,433.8911845734982,433.82109507523006,433.116690597642
4.14,11.9435420209,-9.13879491958,24.1985004383,6.27986102142,5.68435787113,0.0,9.35865883831,-5.04406734892,3.02788703169,0.148955382179,-0.168016916195,0.0,422.6110905952659,420.8300671945011,422.7852019478936,422.115247274197
4.199999999999998,12.5150709995,-9.44249984844,24.3797538027,0.00530807274768,5.67392095533,0.0,9.69193004096,-5.07880702772,3.01260138716,0.131049295824,-0.18971371062,0.0,484.03520151411664,482.37219916534957,484.332204125435,483.0005110369672
4.259999999999997,13.105316715,-9.74818161559,24.5580977319,0.013003237088,5.66251793779,0.0,9.98276951,-5.11011869246,2.93124893985,0.12198060435,-0.190730995582,0.0,463.0055550274767,462.89192191277596,462.84547285291524,462.1452552905805
4.319999999999996,13.7117680865,-10.0556748277,24.7296837356,0.0199819437667,5.65124524293,0.0,10.2322620994,-5.13928743305,2.78780227696,0.101486971035,-0.182716490832,0.0,439.68780983144245,440.3167844269121,443.48335990749695,441.80821101686735
4.379999999999995,14.3336289034,-10.3648360031,24.8931749626,0.0258338966223,5.63986445096,0.0,10.4962778988,-5.16577371133,2.6612333921,0.0881477741319,-0.209600637679,0.0,450.0313428269385,447.81368483488023,450.1214006304669,449.04818627334913
4.439999999999993,14.9700934594,-10.6755701922,25.0473194924,0.0310992524121,5.62731654442,0.0,10.7192821898,-5.19179893732,2.47656088985,0.0869610527947,-0.208211770031,0.0,427.3958642005835,427.46931130515856,428.37412469486793,428.27986411744746
4.499999999999992,15.6201471003,-10.9878097883,25.1905663076,0.0371322691862,5.61498425269,0.0,10.9491698621,-5.21592121596,2.29792162864,0.119102874428,-0.200673374984,0.0,431.44760941096723,432.04093727523804,429.64375802717996,432.3698557562332
4.559999999999991,16.2850333643,-11.3013845729,25.324332434,0.043809488571,5.60296382974,0.0,11.2134782521,-5.23619667946,2.16022185885,0.0871833200089,-0.199683678002,0.0,449.0138004645469,449.05525668918585,450.58079816620045,448.00224601803166
4.6199999999999894,16.9639666638,-11.6162056547,25.4475211688,0.0490124311565,5.59083678025,0.0,11.4176559258,-5.25760289266,1.94593707045,0.0857643576664,-0.207483126628,0.0,419.6731466566054,418.9524964497175,419.06373291238674,418.9470325163853
4.679999999999988,17.6522154565,-11.9324392549,25.5543002594,0.0541745858531,5.57883517571,0.0,11.5244762712,-5.28331316426,1.61426148775,0.0865731975614,-0.188226208585,0.0,363.43780047335974,365.3144906558493,364.57041662630957,364.65913616826356
4.739999999999987,18.3514061501,-12.249886164,25.6465523827,0.0594987930149,5.56708809716,0.0,11.7815064352,-5.29797678021,1.46016001953,0.0927437906623,-0.21851046264,0.0,444.3697363892505,441.8405198700549,443.50688221015514,444.0201392671817
4.799999999999986,19.0676986566,-12.5680354422,25.7314151051,0.0648602529297,5.5537987202,0.0,12.0942642618,-5.30670624413,1.3671626832,0.0815456313477,-0.22822162639,0.0,470.85588462881077,470.05795959776486,471.20025539319954,470.3395949189595
4.859999999999984,19.8005006357,-12.8868085234,25.8080448434,0.0698231680888,5.53971435539,0.0,12.3321878678,-5.31882635106,1.18641978367,0.0849560993436,-0.252759569332,0.0,438.74191345220703,436.64219764027297,438.10748746189313,438.39673566256334
4.919999999999983,20.5503264782,-13.2060462126,25.8766954775,0.0750248174572,5.52474574769,0.0,12.661211084,-5.32218405739,1.10006772916,0.0899594095888,-0.243620286869,0.0,479.5982153517645,480.2346936707203,479.87147352721183,480.25684286617843
4.979999999999982,21.3198159614,-13.5254259839,25.9398886229,0.0815203305393,5.51036414344,0.0,12.9875460068,-5.32349707394,1.00460038989,0.130880101936,-0.232825426601,0.0,480.8969122794146,481.66154472614875,479.6659822954689,482.77327548068996
5.0399999999999805,22.1042749685,-13.8451841628,25.9925086962,0.0893624573554,5.49670581999,0.0,13.1610554186,-5.33471177225,0.749370445622,0.130344128124,-0.218899500998,0.0,415.3218831950936,416.486491071752,414.85671723274993,414.8266306470111
